outcome,contrast_type,graph_type,contrast,estimate,std_estimate,SE,std_SE,t,df,p,lower,upper,std_lower,std_upper,sig
polarization_T,marginal,,model_eff,0.18693217560618408,1.3023179900245057,0.005454507909167788,0.03800043386755065,34.271134760294984,1253.0000003154998,3.741517256737612e-182,0.1762311998645905,0.19763315134777767,1.2277664946818703,1.3768694853671413,True
polarization_T,marginal,,alignment,0.02397978050855719,0.16706219489428492,0.005454507909167789,0.038000433867550656,4.39632335453261,1253.0000002860097,1.1942357907929827e-05,0.013278804766963345,0.03468075625015103,0.09251069955164763,0.24161369023692222,True
polarization_T,marginal,,dissociation,0.21861179964407326,1.5230234098804922,0.003856919530608199,0.026870364475776003,56.68041500715476,1253.0000002568563,0.0,0.21104506713187934,0.22617853215626718,1.470307541976115,1.5757392777848696,True
polarization_T,within,erdos-renyi,role_eff,0.04560137996895959,0.3176954278252917,0.007713839061216392,0.053740728951551964,5.911632276363402,1253.000000181374,4.361773079865283e-09,0.030467914944570882,0.0607348449933483,0.21226369201653103,0.42312716363405245,True
polarization_T,within,erdos-renyi,model_eff,0.18572544825657922,1.2939109689680781,0.0077138390612163975,0.053740728951552,24.07691511096838,1253.0000002951579,1.3867387836215847e-105,0.17059198323219182,0.2008589132809666,1.1884792331593266,1.3993427047768296,True
polarization_T,within,erdos-renyi,alignment,0.020252603019564525,0.14109571651682504,0.007713839061216399,0.05374072895155201,2.6254894429144184,1253.0000002852541,0.008757808176905788,0.005119137995177018,0.03538606804395203,0.03566398070807273,0.24652745232557735,True
polarization_T,within,erdos-renyi,dissociation,0.21865243975084128,1.5233065411391367,0.005454507909167785,0.03800043386755063,40.08655654955351,1253.00000026733,8.655287336417077e-227,0.2079514640092473,0.22935341549243526,1.4487550457964984,1.597858036481775,True
polarization_T,within,watts-strogatz,role_eff,0.033157555165482744,0.23100186181008434,0.007713839061216399,0.05374072895155201,4.298450473538154,1253.0000002960194,1.8532404385352974e-05,0.018024090141095364,0.048291020189870124,0.1255701260013329,0.3364335976188358,True
polarization_T,within,watts-strogatz,model_eff,0.18813890295578892,1.3107250110809332,0.007713839061216398,0.053740728951552005,24.3897884649568,1253.0000003167495,7.873964311154716e-108,0.17300543793140177,0.20327236798017606,1.2052932752721834,1.416156746889683,True
polarization_T,within,watts-strogatz,alignment,0.02770695799754985,0.19302867327174478,0.007713839061216399,0.05374072895155201,3.591850669643181,1253.000000291414,0.00034104956980994034,0.012573492973162414,0.04284042302193729,0.08759693746299295,0.2984604090804966,True
polarization_T,within,watts-strogatz,dissociation,0.21857115953730522,1.5227402786218478,0.005454507909167787,0.03800043386755064,40.07165507450027,1253.0000003162556,1.1246429547000815e-226,0.20787018379571162,0.2292721352788988,1.4481887832792122,1.5972917739644832,True
