icc_agent,icc_graph,icc_stmt,icc_resid,var_agent,var_graph,var_stmt,var_resid,icc_agent_lo,icc_agent_hi,icc_graph_lo,icc_graph_hi,icc_stmt_lo,icc_stmt_hi,icc_resid_lo,icc_resid_hi,setting,lrt_stat,lrt_p
0.0,0.004248407312057634,0.899965986062781,0.09578560662516133,0.0,2.6279513891392517e-05,0.005566949422526737,0.0005925042009877884,0.0,0.0005032698444707467,0.001837584934523915,0.00978089566339629,0.8051445475721696,0.9351627753299735,0.06258040813581514,0.18607652103829586,base_llms,0.0,1.0
0.0,0.019500212440913017,0.7560091340358228,0.22449065352326428,0.0,0.00018197777148678073,0.007055146596600281,0.002094967373897077,0.0,0.0014650851966109845,0.008011357441014992,0.04088624421642427,0.5946983961565904,0.8425220562007132,0.14394317597898895,0.37480586426818074,random_roles,0.0,1.0
0.04149881454861469,0.05994344418144481,0.5484581764457037,0.35009956482423676,0.00022864675444753913,0.00033027145742774253,0.0030218497409756034,0.0019289497808854823,0.03052025170617029,0.058875168036572445,0.021165877097088337,0.10810620740100033,0.37215371962822585,0.6733376861786438,0.2578107147856918,0.48651613726070736,random_experts,772.6961720028266,0.0
0.02184269862425568,0.042352832351038545,0.5936337539292109,0.3421707150954948,0.00014252186582632483,0.000276348852013941,0.003873412881937778,0.002232636616264238,0.014611718513256388,0.03176233018126831,0.018286602239614088,0.08242961386763178,0.39539065385859984,0.7070232364712399,0.24547718593351758,0.5128488571010749,experts,312.51878753717756,0.0
